ID,Frage,Supposed Answer Source,Antwort,contexts_Header 2,contexts_source,contexts_score
36 - DE,Welche Aufgaben übernimmt das (E)CAB bei Major Changes?,"Change Management – 1.3 Roles, Responsibilities (E)CAB","Laut der Dokumentation ""KISTERS_IS_ChangeManagement.pdf"" ist das Hauptziel des (E)CABs bei Major Changes die Ermittlung von Risiken, die Priorisierung und die Genehmigung für die Implementierung einer Änderung. Das (E)CAB muss sich mit dem RfC und der Implementation zusammensetzen, einen Risikobewertungsbericht erstellen und diesen dokumentieren. Darüber hinaus informiert der Manager alle Beteiligten über eine genehmigte Veränderung und deren Implementierung.

Zu den Hauptaufgaben des (E)CABs bei Major Changes gehören:

- die Überprüfung von RfCs und Implementationen
- die Risikobewertung und -dokumentation
- die Genehmigung oder Ablehnung der Änderungsimplementierung

Quelle: [Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.2 Tasks](#1)","3.2.3 (Emergency) Approval (*3)
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
3.1.4 Emergency Change
1.3 Roles, Responsibilities and Dependencies
3.3.1.2 Emergency Change Advisory Boards
3.3.1.1 Change Advisory Boards
1.2 Stakeholders
Existing specific Emergency Procedures for each Business Process:
5 Document history
Duties
Responsibilities
5 Document history
1.2 Stakeholders","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_3-BCP.pdf","0.9908754825592041
0.8604472875595093
0.6865658760070801
0.5787584185600281
0.45823073387145996
0.3735520839691162
0.22874899208545685
0.0017826426774263382
0.0016546075930818915
0.0005947491154074669
0.0004903769004158676
0.0003952156112063676
0.00033698618062771857
0.00030333036556839943"
36 - EN,What tasks does the (E)CAB perform during major changes?,"Change Management – 1.3 Roles, Responsibilities (E)CAB","The (Emergency) Change Advisory Board (ECAB or (E)CAB) performs the following tasks for Major Changes:

- Review RfC and implementation with Manager
- Perform and document risk assessment (in the Ticket) if a known vulnerability cannot be resolved
- Approve or reject the implementation of the change

According to Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.2.3 (Emergency) Approval (*3), these tasks are part of the major tasks of the (E)CAB.

Note that this context refers specifically to the ECAB's role in Major Changes, not Emergency Changes.","3.2.3 (Emergency) Approval (*3)
3.2 Tasks
1.3 Roles, Responsibilities and Dependencies
3.1.4 Emergency Change
3.3.1.2 Emergency Change Advisory Boards
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
9.1.8 Emergency Response Organisation
1.2 Stakeholders
Principles for presenting the situation picture
4.6 Control
9.1.8.4 Members of EMT-Assistant
2.2.2 Immediate Measures in the Event of Building Failure
2.3 General Emergency Procedure","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf","0.9966967105865479
0.9244867563247681
0.8003121018409729
0.7685294151306152
0.44162115454673767
0.3570612370967865
0.32750487327575684
0.003489451250061393
0.0031212070025503635
0.0024336085189133883
0.0019493947038426995
0.0014942595735192299
0.0013745209435001016
0.0012783398851752281"
37 - DE,Wer kann einen „Request for Change“ anstoßen und welche Rolle hat der „System owner“ dabei?,"Change Management – 1.3 Roles, Responsibilities and Dependencies","Laut dem Dokument KISTERS_IS_ChangeManagement.pdf, Abschnitt 1.3 Rollen, Verantwortlichkeiten und Abhängigkeiten, können Interessierte Parteien einen ""Request for Change"" (RfC) anstoßen (siehe Tabelle). Der System owner ist in der Regel auch der Change Manager, es sei denn die Planung und Umsetzung eines RfC erfordert eine zusätzliche Koordinierungs- und Überwachungsfunktion, z.B. wenn mehrere Teams oder externe Anbieter oder Dienstleister an der Umsetzung eines RfC beteiligt sind.

Die Rolle des System owners bei einem RfC ist daher entscheidend für die Planung und Durchführung von Änderungen in den IT-Systemen.","1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
2.3 Approval
5.2.2 Reporter
1.3 Roles, Responsibilities and Dependencies
2.2 Persons responsible
2.2.1 System owners
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf","0.9112494587898254
0.6909933090209961
0.3178365230560303
0.2028820961713791
0.12467571347951889
0.08852694183588028
0.0785413607954979
0.15947672724723816
0.15725582838058472
0.1561347097158432
0.1555655598640442
0.14985807240009308
0.14597228169441223
0.14527305960655212"
37 - EN,"Who can initiate a ""Request for Change"" and what role does the ""System owner"" play in this?","Change Management – 1.3 Roles, Responsibilities and Dependencies","According to the provided context, specifically from Document: KISTERS_IS_ChangeManagement.pdf | Section: 1.3 Roles, Responsibilities and Dependencies [1]:

* Any interested party (e.g., internal or external system user, system owner, service owner, ISMT, IT administration, finance, KISTERS board, etc.) can initiate a ""Request for Change"" ('RfC').
* The System owner is one of the roles involved in the processing of an RfC [1]. Their specific responsibilities are listed in the table provided, indicating that they have various tasks throughout the change management process.

Therefore, any interested party can initiate a ""Request for Change"", and the System owner plays a significant role in the RfC process.","1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
2.3 Approval
5.2.1 External 3rd Parties
2.5.1 User management
5.2.2 Reporter
2.2 Persons responsible
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_GuidelineAdministrators.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf","0.9472038745880127
0.7616441249847412
0.411805659532547
0.2289918214082718
0.1629522293806076
0.14634250104427338
0.13118226826190948
0.17215648293495178
0.16375569999217987
0.16374389827251434
0.15859843790531158
0.15746982395648956
0.15720351040363312
0.15672749280929565"
38 - DE,Welche Rolle hat das (E)CAB bei Major und Emergency Changes?,"Change Management – 1.3 Roles, Responsibilities and Dependencies (E)CAB","Laut dem Dokument ""KISTERS_IS_ChangeManagement.pdf | Section: 3.2 Tasks"" ist die Rolle des (E)CAB bei Major und Emergency Changes wie folgt:

* Bei Major Changes muss das (E)CAB die Implementierung der Änderung genehmigen, bevor sie durchgeführt werden kann.
* Bei Emergency Changes darf die Implementierung ohne vorherige Genehmigung erfolgen, aber das (E)CAB muss die Implementierung nachträglich genehmigen.

Quelle: [1] Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.2 Tasks","3.2.3 (Emergency) Approval (*3)
1.3 Roles, Responsibilities and Dependencies
3.3.1.2 Emergency Change Advisory Boards
3.2 Tasks
3.1.4 Emergency Change
1.3 Roles, Responsibilities and Dependencies
3.1.3 Major Change
1.2 Stakeholders
Principles for presenting the situation picture
9.1.8.3 Members of Situational Extensions
9.1.8.5 Emergency Response Teams
1.2 Stakeholders
5 Document history
9.1.8.4 Members of EMT-Assistant","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9946094751358032
0.9770704507827759
0.8735492825508118
0.7974165081977844
0.66028892993927
0.49722787737846375
0.2973938286304474
0.01401941105723381
0.008378155529499054
0.0049018110148608685
0.004827269818633795
0.0038354978896677494
0.003129415214061737
0.0029676163103431463"
38 - EN,What role does the (E)CAB play in major and emergency changes?,"Change Management – 1.3 Roles, Responsibilities and Dependencies (E)CAB","According to Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.2.3 (Emergency) Approval (*3), the Emergency Change Advisory Board (ECAB) is only required for Major and Emergency Changes.

For Major Changes, the task of the ECAB is the immediate review and approval of the implementation of an Emergency Change after its implementation [1].","3.2.3 (Emergency) Approval (*3)
1.3 Roles, Responsibilities and Dependencies
3.3.1.2 Emergency Change Advisory Boards
3.2 Tasks
3.1.4 Emergency Change
1.3 Roles, Responsibilities and Dependencies
3.1.3 Major Change
Principles for logging
Principles for presenting the situation picture
1.2 Stakeholders
3.5 Exercises
9.1.8.5 Emergency Response Teams
1.2 Stakeholders
9.3 Relevant internal and external Contacts","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9949572682380676
0.9705975651741028
0.825719952583313
0.7718017101287842
0.7469212412834167
0.5138161182403564
0.25756680965423584
0.008771480992436409
0.004730732645839453
0.004593128804117441
0.0038844761438667774
0.0038323141634464264
0.0022959646303206682
0.002086143009364605"
39 - DE,"Was wird in diesem Kontext als „Change“ verstanden, also welche Arten von Änderungen fallen darunter?",Change Management – 2 Definition of Changes,"Laut dem Dokument ""KISTERS_IS_ChangeManagement.pdf | Section: 2 Definition of Changes"" [1] wird unter ""Change"" jede Änderung verstanden, einschließlich:

- Änderungen an Hardwareinfrastruktur wie Clients, Servern, Netzwerkkomponenten oder ihrer Konfiguration
- Änderungen von Betriebssystemen oder Anwendungssoftware, einschließlich KISTERS-Lösungen
- Änderungen von Infrastrukturbestandteilen wie physischem Zugangssystemen, Klimaanlagen, Energieversorgung, Überwachung und Alarmsystemen
- Änderungen automatisierter oder dokumentierter Verfahren
- Änderungen von Dokumentationen
- Änderungen anderer Komponenten, die der Konfigurationsverwaltung unterliegen

Die Entscheidung zur Durchführung einer Änderung muss durch den Vergleich zwischen der Notwendigkeit und den potenziellen Möglichkeiten und Risiken geprägt sein. Daher liefert das Change Management Policy eine kosteneffiziente Umsetzung genehmigter Änderungen mit minimalen Risiken. Jede Änderung an IT-Systemen in der Produktion erfordert ein definiertes formelles Genehmigungserfahren, um die Anforderungen an Qualitätssicherung und Informationssicherheit des Geschäftsbetriebs zu erfüllen.","2 Definition of Changes
Table of contents
3.1.2 Standard Change
3.1 Types of changes
3 Change Management Process
1.2 Scope of this Guideline
3.1.3 Major Change
4.3 Further documents
4 Configuration changes [Procedure]
8 References
5 Document history
3.5 Further documents
3.3 Substitution
8 Document history","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_2-BCM-Results.pdf","0.4550648033618927
0.07908116281032562
0.042184390127658844
0.03709198534488678
0.02475491538643837
0.023979052901268005
0.020562024787068367
0.005427069496363401
0.0035612378269433975
0.003497242694720626
0.0032225148752331734
0.0031479434110224247
0.0029148005414754152
0.0028904203791171312"
39 - EN,"What is meant by ""change"" in this context, i.e., what types of changes fall under this category?",Change Management – 2 Definition of Changes,"According to the document **KISTERS_IS_ChangeManagement.pdf | Section: 2 Definition of Changes**, a change in the context of this guideline means any addition, modification or removal of components within the scope. This includes, but is not limited to:

- Changes in hardware infrastructure
- Changes of operating systems or application software
- Changes of infrastructure components such as physical access systems, air conditioning, energy supply, monitoring and alarm systems
- Changes of automated or documented procedures
- Changes of documentation
- Changes of other components which are subject to configuration management","2 Definition of Changes
Table of contents
3.1 Types of changes
3.1.2 Standard Change
3 Change Management Process
7 Continual Improvement
1.2 Scope of this Guideline
4.3 Further documents
4 Configuration changes [Procedure]
11 Document history
### NO SPECIFIC CHANGE COMPARED TO THE BCP OF LEVELS 5, 4 OR 3 ###
### NO SPECIFIC CHANGE COMPARED TO THE BCP OF LEVELS 5, 4 OR 3 ###
8 Document history
3.3 Substitution","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.8144629001617432
0.11725932359695435
0.07784739136695862
0.05855543911457062
0.05519666522741318
0.04275806248188019
0.04102539271116257
0.014089906588196754
0.010206034407019615
0.005976255517452955
0.004825611598789692
0.004497408401221037
0.00449438625946641
0.004303946625441313"
40 - DE,Welche Schritte umfasst der allgemeine Change-Management-Prozess von der Erstellung bis zur Nachbearbeitung eines Requests for Change (RfC)?,Change Management – 3 Change Management Process / 3.2 Tasks,"Der allgemeine Change-Management-Prozess von KISTERS AG umfasst die folgenden Schritte:

1.  **Creation**: Die Erstellung des RfCs, bei der der Requestor die erforderliche Änderung beschreibt und begründet.
2.  **Evaluation**: Die Bewertung des RfCs durch den Systemeigentümer (Owner), einschließlich der Rechtfertigung der Änderung, der Risikoabschätzung und der Bestimmung der möglichen Folgen für die Informationssicherheit oder Datenverarbeitung.
3.  **Fulfillment**: Die Durchführung der geplanten Änderungen durch den Systemeigentümer (Owner).
4.  **Nachbearbeitung**: Nach Abschluss des RfCs erfolgt eine Überprüfung und Dokumentation der geänderten technischen Lösung sowie einer Bewertung des Arbeitsablaufs für die Auflösung.

Diese Schritte sind im BPMN-Diagramm zur Change-Management-Prozesse [1] von KISTERS AG dargestellt.","1.3 Roles, Responsibilities and Dependencies
5 Process Mapping
3.2 Tasks
3.2.1 Creation (*1)
3.2.4 Post-processing (*4)
3.2 Tasks
3 Change Management Process
7.1 Method, objective and result
3 Preventive Measures and Preparation for Emergencies
4.5 Execution/Implementation
8 References
Table of contents
3 Preventive Measures and Preparation for Emergencies
4.4 Decision","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9182566404342651
0.7182316184043884
0.6882007122039795
0.6464554071426392
0.5953409671783447
0.4615805149078369
0.32066306471824646
0.0635458379983902
0.026769330725073814
0.021648848429322243
0.017594924196600914
0.016654040664434433
0.01292351447045803
0.011570271104574203"
40 - EN,"What steps does the general change management process include, from the creation to the follow-up of a Request for Change (RfC)?",Change Management – 3 Change Management Process / 3.2 Tasks,"The general change management process includes the following steps:

1.  **Creation**: This step starts with the formal process of executing the change management process. It involves creating an RfC in the KISTERS ticket system, which can be done by anybody who has a valid account for the ticket system [1].
2.  **Evaluation**: In this step, the requested change is evaluated. The owner verifies justification, performs risk assessment, checks applicability of Service Request or Standard Change, and accepts or declines RfC.
3.  **Fulfillment**: The implementation of the requested change takes place in this step. The owner implements the requested change and decides on need for escalation.
4.  **Post-processing**: This involves a review of the specific technical change as well as a review of the work process for its resolution [1].
5.  **Follow-up**: The follow-up activities include summarizing and documenting the change (cause, reason, resolution) and creating follow-up RfCs if any correction measures are required or recommended.

These steps provide an overview of how KISTERS' general change management process operates from creation to follow-up for a Request for Change.","1.3 Roles, Responsibilities and Dependencies
3.2.4 Post-processing (*4)
3.2 Tasks
3.2.1 Creation (*1)
3.2 Tasks
5 Process Mapping
5.2.3.1 Default Assignee or TeamQ
7.1 Method, objective and result
3 Preventive Measures and Preparation for Emergencies
4.5 Execution/Implementation
4.6 Control
2.1 BC Strategies
4.4 Decision
4.1 Facts","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9650018811225891
0.9094656109809875
0.8712925910949707
0.8152654767036438
0.7765378952026367
0.6946991086006165
0.5366930365562439
0.06048838049173355
0.03213247284293175
0.020320797339081764
0.019817737862467766
0.01775296963751316
0.013803067617118359
0.013237525708973408"
41 - DE,Wie unterscheidet sich ein „Service Request“ von einem „Standard Change“?,Change Management – 3.1.1 Service Request / 3.1.2 Standard Change,"Laut dem Dokument ""KISTERS_IS_ChangeManagement.pdf"" (Abschnitt 3.1.1) ist ein Service-Request eine formale Anfrage eines Nutzers oder Kunden für etwas, das bereitgestellt werden soll, wie z.B. eine Anfrage nach Informationen oder einer Anleitung, um einen Passwort zurückzusetzen oder eine neue Arbeitsstation für einen neuen Benutzer zu installieren.

Ein Standard Change ist hingegen ein standardisierter Wechsel an einem Service, der regelmäßig durchgeführt wird und die Implementierung klar beschrieben ist. Hotfixe, Quick Fixe oder Workarounds werden als Standard Change betrachtet, wenn ihre Implementierung häufig ist und/oder gut beschrieben ist.

Der wichtigste Unterschied zwischen den beiden Konzepten liegt also darin, dass ein Service-Request eine einmalige Anfrage ist, die nicht standardmäßig durchgeführt wird, während ein Standard Change eine standardisierte Änderung an einem Service ist, die regelmäßig und im Allgemeinen ohne weitere Genehmigung ausgeführt werden kann.

Quelle: KISTERS_IS_ChangeManagement.pdf, Abschnitt 3.1.1 (Service-Request) und 3.1.2 (Standard Change)","3.1.1 Service Request
3.1.2 Standard Change
Table of contents
3.2 Tasks
3.1.3 Major Change
1.3 Roles, Responsibilities and Dependencies
6.2 Ticket Information Content
8 References
Table of contents
4.3.3 Definition of resource categories
5 Document history
Existing specific Emergency Procedures for each Business Process:
8 Document history
Table 6: RPO vs RPA","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Results.pdf","0.9092293381690979
0.4843965470790863
0.48020583391189575
0.30914875864982605
0.07033748179674149
0.017263362184166908
0.016230737790465355
0.003042078111320734
0.0018612329149618745
0.0013602613471448421
0.001033392152749002
0.0009186086826957762
0.000878725026268512
0.0007836052682250738"
41 - EN,"How does a ""Service Request"" differ from a ""Standard Change""?",Change Management – 3.1.1 Service Request / 3.1.2 Standard Change,"According to the provided context, in the document KISTERS_IS_ChangeManagement.pdf, a Service Request is defined as:

""A Service Request is a formal request from a user or a customer for something to be provided, such as a request for information or advice, to reset a password, or to install a workstation for a new user."" (Source: KISTERS_IS_ChangeManagement.pdf | Section: 3.1.1 Service Request)

On the other hand, a Standard Change is defined as:

""A Standard Change is a standardized change to a service. In this case, standardized means that it is carried out frequently and the implementation is clearly described."" (Source: KISTERS_IS_ChangeManagement.pdf | Section: 3.1.2 Standard Change)

The key differences between a Service Request and a Standard Change are:

* A Service Request is typically routine and well-known, whereas a Standard Change is a standardized change to a service that is carried out frequently.
* A Service Request can be processed without further authorization, while a Standard Change requires some level of approval or authorization.

In summary, a Service Request is a formal request for something to be provided, whereas a Standard Change is a pre-defined and well-documented process for making changes to a service.","3.1.1 Service Request
Table of contents
3.1.2 Standard Change
3.2 Tasks
3.1.3 Major Change
3.1 Types of changes
1.3 Roles, Responsibilities and Dependencies
3.5 Exercises
7.3 Assessment of BC strategies
Table 10: Overview of available BC strategies and solutions
2 BCM Process overview
4.3.4 Resource clusters
Table 7: Overview corrective measures for Risk Reduction
Result:","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9143999218940735
0.47843971848487854
0.46312248706817627
0.35294389724731445
0.05823344737291336
0.02101929485797882
0.01690954528748989
0.0013204739661887288
0.0007603694684803486
0.0005320406053215265
0.0004757418646477163
0.00043717643711715937
0.000396219635149464
0.00036130851367488503"
42 - DE,Was ist ein „Standard Change“ und warum erfordert er keine gesonderte Freigabe?,Change Management – 3.1.2 Standard Change,"Nach dem Dokument KISTERS_IS_ChangeManagement.pdf, Abschnitt 3.1.2 Standard Change, lautet die Antwort:

Ein ""Standard Change"" ist eine standardisierte Änderung an einem Service. Er ist ein Standard im Sinne eines häufig wiederkehrenden Prozesses mit gut beschriebener Implementierung. Wenn alle Bedingungen für einen Standard Change erfüllt sind, kann er auch ohne gesonderte Freigabe durchgeführt werden.

Quelle: Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.1.2 Standard Change","3.1.2 Standard Change
3.1.3 Major Change
3.1.1 Service Request
Table of contents
1.3 Roles, Responsibilities and Dependencies
3.5.3 Datenschutzfreundliche Voreinstellungen (Art. 25 Abs. 2 DS-GVO)
2.4.2 Relevant Topics
8 References
9.1.8.3 Members of Situational Extensions
Table of contents
4.2 References
8 Document history
5 Document history
3.3 Substitution","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.6901549696922302
0.03852706775069237
0.03715112805366516
0.031447023153305054
0.0009809985058382154
0.0007782640168443322
0.0007013321155682206
0.0014161188155412674
0.0005632303655147552
0.0005010154563933611
0.0004498342168517411
0.00036309543065726757
0.0003463308676145971
0.00028819043654948473"
