ID,Frage,Supposed Answer Source,Antwort,contexts_Header 2,contexts_source,contexts_score
40 - DE,Welche Schritte umfasst der allgemeine Change-Management-Prozess von der Erstellung bis zur Nachbearbeitung eines Requests for Change (RfC)?,Change Management – 3 Change Management Process / 3.2 Tasks,"Der allgemeine Change-Management-Prozess wird in der folgenden BPMN-Diagramm dargestellt. Der Prozess kann vereinfacht oder erweitert werden, nach Beratung mit dem ISMT, unter Berücksichtigung der Eignung für einzelne Systeme oder Komponenten.

<!-- image -->  
Document: KISTERS_IS_ChangeManagement.pdf | Section: 3 Change Management Process","5 Process Mapping
3.2 Tasks
3.2.1 Creation (*1)
3.2.4 Post-processing (*4)
3.2 Tasks
7 Information Obligation
3 Change Management Process
3 Preventive Measures and Preparation for Emergencies
Table of contents
4.5 Execution/Implementation
8 References
3 Preventive Measures and Preparation for Emergencies
Table of contents
4.6 Control","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.7182316184043884
0.6882009506225586
0.6464561820030212
0.5953407883644104
0.46158069372177124
0.3227427303791046
0.3206634223461151
0.026769330725073814
0.02243455871939659
0.021648798137903214
0.017594924196600914
0.01292351447045803
0.012473606504499912
0.011912574991583824"
40 - EN,"What steps does the general change management process include, from the creation to the follow-up of a Request for Change (RfC)?",Change Management – 3 Change Management Process / 3.2 Tasks,"According to the provided context, the general change management process includes the following steps from the creation to the follow-up of a Request for Change (RfC):

1. **Creation**:
	* Describe the requested change
	* Justify the change (business/technical justification)
	* Propose implementation/resolution (optional)
	* Provide further information required or helpful for evaluation and implementation
	* Provide initial judgment of severity and urgency
	* Inform ISMT if information security or data protection is potentially affected by the change
2. **Evaluation**:
	* Analyze the requested change
	* Verify justification
	* Perform risk assessment: Check for side effects and possible consequences on information security or data protection (with ISMT)
	* Check applicability of Service Request or Standard Change (includes Hot Fix, Quick Fix, or Workaround)
	* Accept or decline RfC
	* Provide rough estimation of effort and potential schedule
	* Set Due Date
3. **Fulfillment**:
	* Implement requested change
	* Decide on need for escalation
4. **Planning** (after Evaluation):
	* Create detailed specification
	* Plan details of change implementation and verification
	* Inform stakeholders and request feedback if required
	* Refine effort estimation
	* Validate Due Date and adjust if necessary
5. **Implementation**:
	* Define implementer
	* Create additional RfCs if required
	* Approve risk assessment, priority, specification, and plan for implementation (Emergency Approval)
	* Verify completeness of stakeholders and check their feedback (if any)
	* Authorize implementation
	* Trigger information to stakeholders
6. **Verification**:
	* Perform system and integration tests as required by the risk assessment
	* Check documentation (user, admin, system manuals)
	* Release change for production deployment if acceptance criteria met
7. **Post-processing**:
	* Coordinate deployment
	* Complete documentation of change
	* Perform final review and request further changes if required","3.2.4 Post-processing (*4)
3.2 Tasks
3.2.1 Creation (*1)
3.2 Tasks
5 Process Mapping
5.2.3.1 Default Assignee or TeamQ
3.2 Tasks
Table of contents
3 Preventive Measures and Preparation for Emergencies
4.6 Control
2.1 BC Strategies
4.1 Facts
3 Preventive Measures and Preparation for Emergencies
5.2 Implementation","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9094659090042114
0.8712925910949707
0.8152649998664856
0.7765378355979919
0.6946991086006165
0.5366930365562439
0.49207666516304016
0.03498941287398338
0.03213247284293175
0.019817737862467766
0.01775296963751316
0.013237525708973408
0.011979199945926666
0.008579938672482967"
41 - DE,Wie unterscheidet sich ein „Service Request“ von einem „Standard Change“?,Change Management – 3.1.1 Service Request / 3.1.2 Standard Change,"Ein ""Service Request"" ist eine formelle Anfrage eines Benutzers oder Kunden, die häufig vorkommt und deren Bearbeitung bekannt ist. Dagegen ist ein ""Standard Change"" eine standardisierte Änderung eines Services, die häufig durchgeführt wird und deren Durchführung gut dokumentiert ist.[1]","3.1.1 Service Request
3.1.2 Standard Change
Table of contents
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
3.1.3 Major Change
3.1 Types of changes
8 References
3.7 Substitution
Table of contents
Table of contents
3.3 Substitution
### NO SPECIFIC CHANGE COMPARED TO THE BCP OF LEVELS 5, 4 OR 3 ###
2 BCM Process overview","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9092295169830322
0.48439642786979675
0.480206161737442
0.39786455035209656
0.3091490864753723
0.07033798098564148
0.015219672583043575
0.003042078111320734
0.0008901194669306278
0.0005873637855984271
0.0005309757543727756
0.0004436149320099503
0.0004121984529774636
0.000387223728466779"
41 - EN,"How does a ""Service Request"" differ from a ""Standard Change""?",Change Management – 3.1.1 Service Request / 3.1.2 Standard Change,"According to the KISTERS_IS_ChangeManagement.pdf document, a Service Request and a Standard Change are two different types of changes.

A Service Request is defined as: ""A formal request from a user or a customer for something to be provided... These types of requests are frequent and their processing is routine and well known, as well as documented."" [1]

On the other hand, a Standard Change is described as: ""A standardized change to a service. In this case, standardized means that it is carried out frequently and the implementation is clearly described. Hot Fix, Quick Fix or Workarounds are considered as Standard Change if their implementation is frequent and/or clearly described."" [2]

The key differences between a Service Request and a Standard Change lie in their frequency of occurrence and the level of risk associated with them. Service Requests are routine and well-known, while Standard Changes involve changes that are carried out frequently and have a known low risk for the affected business processes.

In summary, a Service Request is a formal request for something to be provided, which is routine and well-documented, whereas a Standard Change is a standardized change to a service that is carried out frequently with a known low risk.","3.1.1 Service Request
Table of contents
3.1.2 Standard Change
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
3.1.3 Major Change
3.1 Types of changes
3.5 Exercises
7.3 Assessment of BC strategies
Table 10: Overview of available BC strategies and solutions
Table of contents
2 BCM Process overview
4.3.4 Resource clusters
Table 7: Overview corrective measures for Risk Reduction","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf","0.9143998026847839
0.47843971848487854
0.46312329173088074
0.4344363510608673
0.35294395685195923
0.05823361873626709
0.021019283682107925
0.0013204739661887288
0.0007603694684803486
0.0005320406053215265
0.0005148459458723664
0.00047574390191584826
0.00043717643711715937
0.000396219635149464"
42 - DE,Was ist ein „Standard Change“ und warum erfordert er keine gesonderte Freigabe?,Change Management – 3.1.2 Standard Change,"Laut dem Dokument ""KISTERS_IS_ChangeManagement.pdf | Section: 3.1.2 Standard Change"" ist ein Standard Change eine standardisierte Änderung an einem Service. Sie ist häufig durchgeführter und die Durchführung ist klar beschrieben. Hot Fixes, Quick Fixes oder Workarounds gelten als Standard Changes, wenn ihre Implementierung häufiger oder klar beschrieben ist.

Standard Changes können ohne weitere Genehmigung bearbeitet werden, da sie ein geringes Risiko für die betroffenen Geschäftsprozesse darstellen.","3.1.2 Standard Change
3.1.3 Major Change
3.1.1 Service Request
Table of contents
1.3 Roles, Responsibilities and Dependencies
3.5.3 Datenschutzfreundliche Voreinstellungen (Art. 25 Abs. 2 DS-GVO)
2.4.2 Relevant Topics
8 References
9.1.8.3 Members of Situational Extensions
Table of contents
4.2 References
5 Document history
3.3 Substitution
Table of contents","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.6901546120643616
0.03852706775069237
0.03715110197663307
0.031447023153305054
0.00361550971865654
0.0007782640168443322
0.0007013321155682206
0.0014161188155412674
0.0005632303655147552
0.0005010154563933611
0.0004498342168517411
0.0003463308676145971
0.0002881915424950421
0.0002678068995010108"
42 - EN,"What is a ""Standard Change"" and why does it not require separate approval?",Change Management – 3.1.2 Standard Change,"According to the provided guidelines [1], a Standard Change is a standardized change to a service that is carried out frequently and has a clearly described implementation. It bears known low risks for the affected business processes.

A Standard Change MAY be processed as described without further authorization, as it is considered routine and well-known, with its processing documented. This means that no separate approval is required before implementing a Standard Change.","3.1.2 Standard Change
3.1.3 Major Change
3.1.1 Service Request
Table of contents
3.1.4 Emergency Change
2 Definition of Changes
1.3 Roles, Responsibilities and Dependencies
3.2 Restrictions to be observed
7.3 Assessment of BC strategies
1.4 Applicable legal and regulatory requirements
6.3 Hazard overview
Table of contents
7.1 Measures Required for Transfer
4.1 Facts","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.8852538466453552
0.35101181268692017
0.14499562978744507
0.07115191221237183
0.01875901222229004
0.01761947013437748
0.016358640044927597
0.0025553423911333084
0.0016956499312072992
0.0011868536239489913
0.0008980800630524755
0.0005912726046517491
0.0003891793603543192
0.0003493163385428488"
43 - DE,Wann wird eine Änderung als „Major Change“ eingestuft und was bedeutet das für die Planung?,Change Management – 3.1.3 Major Change,"Laut dem Dokument ""KISTERS_IS_ChangeManagement.pdf | Section: 3.1.3 Major Change"" wird eine Änderung als ""Major Change"" eingestuft, wenn sie infrequent ist, zum ersten Mal durchgeführt wird oder einen hohen oder unbekannten Risiko für das Unternehmen birgt. Die Planung einer Major Change kann daher nicht in Details vorab beschrieben werden und ihre Umsetzung ist nicht dringend erforderlich.

Bei einer Major Change ist die Genehmigung der CAB (Change Advisory Board) notwendig, bevor sie durchgeführt wird. Es gibt jedoch die Möglichkeit, dass eine Major Change zukünftig als Standard-Change umgesetzt wird, wenn alle Bedingungen für einen Standard-Change erfüllt sind.

Quelle: Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.1.3 Major Change","3.1.3 Major Change
3.1.4 Emergency Change
3.1.2 Standard Change
4.1.3 Document version
1.3 Roles, Responsibilities and Dependencies
Table of contents
3.2 Tasks
8 References
5 Document history
3.4 Manager of Duty (MoD)
6 Document history
3 Preventive Measures and Preparation for Emergencies
11 Document history
4.2 References","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Documentation.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf","0.8581362366676331
0.2214527279138565
0.15141160786151886
0.10810372978448868
0.10084930062294006
0.09883861243724823
0.08155108988285065
0.0035958332009613514
0.0022492913994938135
0.0021799991372972727
0.0018308546859771013
0.0015685997204855084
0.001017020782455802
0.0007918416522443295"
43 - EN,"When is a change classified as a ""Major Change"" and what does that mean for planning?",Change Management – 3.1.3 Major Change,"According to the provided context, a Major Change is classified as a change that is performed infrequently, for the first time or bears a high or unknown risk for the business [1]. Its implementation may not be described in detail upfront. Its implementation is not highly time-critical and can therefore be planned.

A Major Change requires careful planning and MUST be approved by the CAB before it can be carried out. A Major Change MAY be implemented as a Standard Change in the future if all conditions for a Standard Change are met [1].","3.1.3 Major Change
3.1.4 Emergency Change
3.1.2 Standard Change
Table of contents
1.3 Roles, Responsibilities and Dependencies
3.2.3 (Emergency) Approval (*3)
3.2 Tasks
3 Preventive Measures and Preparation for Emergencies
Table of contents
3.1 Detection and Reporting
3 Preventive Measures and Preparation for Emergencies
Example for the assessment:
4.1 Facts
7.3 Assessment of BC strategies","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9427570700645447
0.44618603587150574
0.22580502927303314
0.1666136533021927
0.152568057179451
0.1332956701517105
0.11294800043106079
0.002401505596935749
0.0021619186736643314
0.001420942135155201
0.0011360618518665433
0.0010485517559573054
0.0008575169485993683
0.0007451223791576922"
44 - DE,Was ist ein „Emergency Change“ und wann ist dieser Typ zulässig?,Change Management – 3.1.4 Emergency Change,"Ein Emergency Change (EC) ist eine Art von Änderung, die in einer Zeit kritisch ist und nicht warten kann, da eine Verzögerung zu einem unannehmbaren hohen Schaden oder Verlust führen würde [1]. Beispiele hierfür sind der Bruch von vertraglichen Obliegenheiten wie SLA-Violationen, die Nichteinhaltung von rechtlichen Vorschriften und mögliche Auswirkungen auf Leben und Gesundheit. Hotfixes, Quickfixes oder Workarounds gelten als Emergency Change, wenn sie erstmals durchgeführt werden und nicht klar beschrieben sind.

Ein EC kann ohne vorherige Zustimmung ausgeführt werden, muss jedoch nachträglich von der ECAB genehmigt werden [1].","3.1.4 Emergency Change
5.3 Remedy (*3)
3.3.1.2 Emergency Change Advisory Boards
Table of contents
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
3.1.3 Major Change
9.1.5 Shift Operation/Replacement
1.1 Objective
1.1 Objective
1.1 Objective
1.1 Objective
1.1 Objective
1.1 Objective","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_8-EP-KISTERScloud.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf","0.8986513018608093
0.2826971709728241
0.1941954344511032
0.13824602961540222
0.1224873811006546
0.11707262694835663
0.10411924123764038
0.017997339367866516
0.016596266999840736
0.015893572941422462
0.015374679118394852
0.014811894856393337
0.014755070209503174
0.013741319067776203"
44 - EN,"What is an ""emergency change"" and when is this type permissible?",Change Management – 3.1.4 Emergency Change,"An Emergency Change is a Major Change whose implementation is time-critical and cannot wait because any delay would cause an unacceptable high damage or loss. This includes the breach of contractual obligations, legal obligations, potential damage to equipment or possible effects on life and limb. According to the provided context [1], Hot Fix, Quick Fix or Workarounds are considered as Emergency Change if their implementation is carried out for the first time and is not clearly described.

An Emergency Change MAY be carried out without prior approval. However, an Emergency Change MUST be approved retroactively by the ECAB (Emergency Change Advisory Board) as soon as possible [1].

The checklist 'KISTERS Checklist Emergency Change / Major Change' SHOULD be used to make sure that all mandatory process steps are followed and documented for Emergency Changes and Major Changes [2].","3.1.4 Emergency Change
5.3 Remedy (*3)
3.3.1.2 Emergency Change Advisory Boards
1.3 Roles, Responsibilities and Dependencies
3.1.3 Major Change
3.2 Tasks
Table of contents
1.1 Objective
1.1 Objective
1.1 Objective
1.1 Objective
1.1 Objective
9.1.5 Shift Operation/Replacement
1.1 Objective","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_8-EP-KISTERScloud.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf","0.9195705056190491
0.3322350084781647
0.16824163496494293
0.14476993680000305
0.1361052542924881
0.10692522674798965
0.0835360735654831
0.02034837380051613
0.0192730613052845
0.016793502494692802
0.016575586050748825
0.01646200567483902
0.014641830697655678
0.012053495272994041"
45 - DE,Welche Ticket-Systeme werden bei KISTERS für Changes und Support verwendet und wer nutzt welche Plattform?,Change Management – 4.1 Jira Ticket Systems (Jira Service Management / Jira Software),"Laut der Dokumentation ""KISTERS_IS_ChangeManagement.pdf"" werden die folgenden Ticket-Systeme von KISTERS für Changes und Support verwendet:

* Jira Service Management
* Jira Software

Die Nutzung dieser Systeme ist wie folgt verteilt:

* Clients (extern) können das System als Reporter, Kommentator oder Teilnehmer einer Watcher-Liste verwenden. Sie haben jedoch keinen Zugriff auf formbelegte Daten für interne Verwaltungszwecke.
* Partner (intern/extern) können zusätzlich zum oben genannten wie externer Client die Ticket-Systeme auch als Assignee oder QA-Kontakt nutzen und verfügen daher über erweiterte Berechtigungen.

KISTERS selbst nutzt Jira Service Management und Jira Software für interne Verwaltungszwecke.","4 KISTERS Ticket Systems
4.1.1 Jira Service Management
Table of contents
4.1 Jira Ticket Systems
6.1.2.2 Partners
6.1.2.1 Clients
5.2.2 Reporter
5 Bugzilla TICKET SYSTEM [Recovery]
Table 4: RTO and SPoF
Table 3: MBCO
1.4 Resource(s) considered
9.2 Communication Media
11 Document history
8 References","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9791104197502136
0.8362826108932495
0.8244796395301819
0.7065204977989197
0.6872052550315857
0.6818104386329651
0.6461415886878967
0.7778143286705017
0.7154018878936768
0.599678635597229
0.43116772174835205
0.39870187640190125
0.20302706956863403
0.18719545006752014"
45 - EN,"Which ticketing systems are used at KISTERS for changes and support, and who uses which platform?",Change Management – 4.1 Jira Ticket Systems (Jira Service Management / Jira Software),"According to the provided context, KISTERS uses Jira Service Management and Jira Software as its primary ticketing systems for client support. Jira Service Management is specifically designed for service desks and internal/external support, while Jira Software supports software development and management.

Additionally, Bugzilla was previously used but has been deprecated in favor of the two Jira systems. However, it is still available for read-only access to KISTERS staff for research purposes.

As for who uses which platform:

* Clients and partners use Jira Service Management for client support.
* KISTERS staff use both Jira Service Management and Jira Software.

Please note that this information comes directly from the provided context, specifically from Document: KISTERS_IS_ChangeManagement.pdf | Section 4.1 Jira Ticket Systems.","4 KISTERS Ticket Systems
Table of contents
4.1 Jira Ticket Systems
4.1.1 Jira Service Management
1.1 Motivation and Objectives
4.2 Terminology
4.2 Terminology
5 Bugzilla TICKET SYSTEM [Recovery]
Table 4: RTO and SPoF
1.4 Resource(s) considered
9.2 Communication Media
Table 3: MBCO
2 Phone system [Emergency Operation]
11 Document history","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9778172373771667
0.8997431993484497
0.8773669600486755
0.8643066883087158
0.7177675366401672
0.7020753622055054
0.5786442756652832
0.8398255109786987
0.8151469230651855
0.5747616291046143
0.5570378303527832
0.5470966696739197
0.30257168412208557
0.2999739944934845"
46 - DE,"Was versteht KISTERS unter den wichtigsten Ticket-Begriffen wie „Issue/Ticket“, „Key“, „Reporter“ und „Assignee“?",Change Management – 4.2 Terminology,"Um Ihre Frage zu beantworten, zitiere ich die Definitionen aus dem Dokument ""KISTERS_IS_ChangeManagement.pdf | Section: 4.2 Terminology"":

*   ""Issue/Ticket"" wird als ""Bug oder Incident Report, Request for Service, Change oder Action, Epic, User Story, Audit Summary, Vulnerability Report, Action Request, Task und Subtask etc."" definiert.
*   ""Key"" ist ein ""einzigartiger Identifier eines Issues oder einer Ticket in Jira"".
*   ""Reporter"" wird als ""derjenige, der das Ticket im KISTERS-Ticket-System erstellt hat"", mit der Funktion des Change Requestors beschrieben.","4.2 Terminology
5.2.2 Reporter
4.2 Terminology
6.2 Ticket Information Content
5.2.3 Assignee
6.2 Ticket Information Content
5.2.3.1 Default Assignee or TeamQ
8 References
9.1.8.3 Members of Situational Extensions
4.2 References
3.1 Detection and Reporting
5 Document history
1.2 Stakeholders
5 Bugzilla TICKET SYSTEM [Recovery]","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf","0.8893150091171265
0.7596473097801208
0.7073999643325806
0.707030713558197
0.7048384547233582
0.6859821081161499
0.6249696612358093
0.19863183796405792
0.15207503736019135
0.0993158295750618
0.08681531250476837
0.06950531154870987
0.06229262426495552
0.061170026659965515"
46 - EN,"What does KISTERS understand by the most important ticket terms such as ""Issue/Ticket"", ""Key"", ""Reporter"" and ""Assignee""?",Change Management – 4.2 Terminology,"According to Section 4.2 Terminology of the document KISTERS_IS_ChangeManagement.pdf, the following are the definitions for the mentioned terms:

* ""Issue/Ticket"": Bug or incident report, request for service, change or action, epic, user story, audit summary, vulnerability report, action request, task and sub-task, etc.
* ""Key"": Unique identifier of an Issue or a Ticket in Jira
* ""Reporter"": The reporter creates the Ticket in the KISTERS ticket system. The requested change is described from the perspective of the reporter's role, e.g., manager, administrator, supporter, or user of a software solution, system or service.
* ""Assignee"": The assignee is the person who is responsible for the progress of the Ticket resolution.

These definitions are crucial in understanding how KISTERS manages and tracks issues and tickets within their ticketing system.","4.2 Terminology
6.3 Ticket Priority
5.2.2 Reporter
6.2 Ticket Information Content
4.2 Terminology
5.2.3 Assignee
6.2 Ticket Information Content
Table of contents
3.1 Detection and Reporting
3.1.2 Report Recipient: IT Help Desk (1st / 2nd Level Support)
3.1.4 Report Recipient: Service Provider Management
5 Bugzilla TICKET SYSTEM [Recovery]
3.1.3 Report Recipient: Personnel Manager
10 References 1","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9599162340164185
0.6947498917579651
0.6739245057106018
0.6653066277503967
0.6596056222915649
0.6483524441719055
0.6457789540290833
0.09623099118471146
0.0684206560254097
0.0654856339097023
0.0637122318148613
0.062334202229976654
0.058610692620277405
0.056889377534389496"
