ID,Frage,Supposed Answer Source,Antwort,contexts_Header 2,contexts_source,contexts_score
37 - DE,Wer kann einen „Request for Change“ anstoßen und welche Rolle hat der „System owner“ dabei?,"Change Management – 1.3 Roles, Responsibilities and Dependencies","Laut Document: KISTERS_IS_ChangeManagement.pdf | Section: 1.3 Roles, Responsibilities and Dependencies können Interessenten, also z.B. internationale oder externe Systemnutzer, Systemeigner, Dienstleistungsbesitzer, IT-Administration, Finanzabteilung usw., einen 'Request for Change' (RfC) anstoßen. Der System owner hat dabei eine Rolle bei der Abwicklung des RfC, insbesondere bei der Planung und Umsetzung von Änderungen.","1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
2.3 Approval
5.2.2 Reporter
1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_RiskManagement.pdf
KISTERS_IS_GuidelineAdministrators.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf","0.9112494587898254
0.6909933090209961
0.3178365230560303
0.2028820961713791
0.12467633932828903
0.08660633862018585
0.08434079587459564
0.15947672724723816
0.15725582838058472
0.1561347097158432
0.1555655598640442
0.14985807240009308
0.14597228169441223
0.14527305960655212"
37 - EN,"Who can initiate a ""Request for Change"" and what role does the ""System owner"" play in this?","Change Management – 1.3 Roles, Responsibilities and Dependencies","According to the Document: KISTERS_IS_ChangeManagement.pdf | Section: 1.3 Roles, Responsibilities and Dependencies [1], any interested party can initiate a ""Request for Change"" (RfC). 

|                        | Reques- tor (1)   | System owner (2)   | ... |
|------------------------|-------------------|--------------------| ... |
| Spec. of RfC process   |                   | C                  | ... |
| RfC creation           | A/R               | I                  | ... |

The system owner's role is defined as follows:

- In general, the system owner is responsible for an IT system or application (see [1]).
- The system owner has primary responsibility for an IT system or application.
- The system owner knows the functioning of the system or service and related processes and has detailed information.

In terms of initiating a ""Request for Change"", the system owner's role is to be involved in subsequent steps, such as evaluation and implementation of the RfC, unless they are also the change manager.","1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
2.3 Approval
1.3 Roles, Responsibilities and Dependencies
5.2.1 External 3rd Parties
1.3 Roles, Responsibilities and Dependencies
2.5.1 User management
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_GuidelineAdministrators.pdf
KISTERS_IS_GuidelineAdministrators.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf","0.9472038745880127
0.7616441249847412
0.411805659532547
0.24110575020313263
0.2289918214082718
0.20655150711536407
0.1629522293806076
0.17215648293495178
0.16375569999217987
0.16374389827251434
0.15859843790531158
0.15746982395648956
0.15720351040363312
0.15672749280929565"
38 - DE,Welche Rolle hat das (E)CAB bei Major und Emergency Changes?,"Change Management – 1.3 Roles, Responsibilities and Dependencies (E)CAB","Laut Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.2.3 (Emergency) Approval (*3):

* Das CAB ist für die Genehmigung der Umsetzung einer großen Änderung vor ihrer Umsetzung verantwortlich.
* Die Aufgabe des ECAB besteht in der sofortigen Prüfung und Genehmigung der Umsetzung einer Emergency-Änderung nach ihrer Umsetzung.
Bei negativer Bewertung müssen beide Fälle neue Planung durchführen.

Das (E)CAB ist also für die Genehmigung von Major und Emergency Changes verantwortlich.","3.2.3 (Emergency) Approval (*3)
1.3 Roles, Responsibilities and Dependencies
3.3.1.2 Emergency Change Advisory Boards
3.1.4 Emergency Change
1.3 Roles, Responsibilities and Dependencies
3.1.3 Major Change
6.3.1 Priority 'Highest (Emergency)'
9.1.8.3 Members of Situational Extensions
1.2 Stakeholders
1.2 Stakeholders
5 Document history
9.1.8.4 Members of EMT-Assistant
1.3 Responsibilities
1.1 Objective","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf","0.9946094751358032
0.9770704507827759
0.8735492825508118
0.66028892993927
0.49722787737846375
0.2973938286304474
0.2537270486354828
0.0049018110148608685
0.004379715770483017
0.0038354978896677494
0.003129415214061737
0.0029676163103431463
0.0028079638723284006
0.002777721267193556"
38 - EN,What role does the (E)CAB play in major and emergency changes?,"Change Management – 1.3 Roles, Responsibilities and Dependencies (E)CAB","According to Document: KISTERS_IS_ChangeManagement.pdf | Section: 3.1.4 Emergency Change, an Emergency Change MAY be carried out without prior approval. However, an Emergency Change MUST be approved retroactively by the ECAB as soon as possible.

Additionally, according to Document: KISTERS_IS_ChangeManagement.pdf | Section: 1.3 Roles, Responsibilities and Dependencies, the (E)CAB is responsible for approving risk assessment, priority, specification, and plan for implementation of Emergency Changes.

It also mentions that Major Changes require careful planning and MUST be approved by the CAB before they can be carried out.

Therefore, the (E)CAB plays a crucial role in both major and emergency changes, specifically in approving plans for their implementation.","3.2.3 (Emergency) Approval (*3)
1.3 Roles, Responsibilities and Dependencies
3.3.1.2 Emergency Change Advisory Boards
3.2 Tasks
3.1.4 Emergency Change
1.3 Roles, Responsibilities and Dependencies
3.1.3 Major Change
Principles for logging
3 Preventive Measures and Preparation for Emergencies
Principles for presenting the situation picture
3.5 Exercises
1.3 Responsibilities
1.2 Stakeholders
1.1 Objective","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_9-EP-Internal_IT-SW_DEV.pdf","0.9949572682380676
0.9705975651741028
0.825719952583313
0.7718017101287842
0.7469212412834167
0.5138161182403564
0.25756680965423584
0.008771480992436409
0.00862736627459526
0.004730746150016785
0.0038844761438667774
0.0024051780346781015
0.0022959646303206682
0.0021098735742270947"
39 - DE,"Was wird in diesem Kontext als „Change“ verstanden, also welche Arten von Änderungen fallen darunter?",Change Management – 2 Definition of Changes,"Nach dem bereitgestellten Kontext ist ein Change (Änderung) jede Addition, Modifikation oder Entfernung von Komponenten innerhalb des Geltungsbereichs. Dies umfasst unter anderem:

- Änderungen an der Hardwaresoftware, wie z.B. Clients, Servern, Netzwerkkomponenten oder deren Konfiguration
- Änderungen von Betriebssystemen oder Anwendungsoftware, einschließlich KISTERS-Lösungen
- Änderungen von Infrastrukturkomponenten, wie physischer Zugangskontrolle, Klimaanlage, Energieversorgung, Überwachungs- und Warnsysteme
- Änderungen an automatisierten oder dokumentierten Verfahren
- Änderungen der Dokumentation
- Änderungen anderer Komponenten, die Gegenstand der Konfigurationsverwaltung sind

Die Entscheidung zur Durchführung einer Änderung sollte durch den Kosteneffizienzgewinn gegenüber ihren potenziellen Chancen und Risiken bestimmt werden. Daher soll die Änderungsverwaltungsrichtlinie eine kostengünstige Durchführung von genehmigten Änderungen mit minimalen Risiken sicherstellen. Jede Änderung an IT-Systemen im Produktionsbereich erfordert einen definierten formalisierten Genehmigungsprozess, um die Anforderungen der Qualitätssicherung und Informationssicherheit des Geschäftsbetriebs zu erfüllen.

Quelle: Document: KISTERS_IS_ChangeManagement.pdf | Section: 2 Definition of Changes","2 Definition of Changes
Table of contents
3.1.2 Standard Change
3.1 Types of changes
3 Change Management Process
1.2 Scope of this Guideline
3.1.3 Major Change
Table of contents
4.3 Further documents
11 Document history
4 Configuration changes [Procedure]
8 References
3.5 Further documents
3.3 Substitution","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.4550648033618927
0.07908116281032562
0.042184390127658844
0.03709198534488678
0.02475491538643837
0.023979052901268005
0.020562024787068367
0.007240920327603817
0.005427046213299036
0.005206558853387833
0.0035612413194030523
0.003497242694720626
0.0031479434110224247
0.002914801938459277"
39 - EN,"What is meant by ""change"" in this context, i.e., what types of changes fall under this category?",Change Management – 2 Definition of Changes,"According to the provided guidelines, a change is defined as any addition, modification or removal of components within the scope. This includes but is not limited to:

- Changes in hardware infrastructure
- Changes of operating systems or application software
- Changes of infrastructure components such as physical access systems, air conditioning, energy supply, monitoring and alarm systems
- Changes of automated or documented procedures
- Changes of documentation
- Changes of other components which are subject to configuration management

Source: Document: KISTERS_IS_ChangeManagement.pdf | Section: 2 Definition of Changes","2 Definition of Changes
Table of contents
3.1 Types of changes
3.1.2 Standard Change
3 Change Management Process
7 Continual Improvement
1.2 Scope of this Guideline
4.3 Further documents
4 Configuration changes [Procedure]
Table of contents
3.5 Further documents
11 Document history
### NO SPECIFIC CHANGE COMPARED TO THE BCP OF LEVELS 5, 4 OR 3 ###
### NO SPECIFIC CHANGE COMPARED TO THE BCP OF LEVELS 5, 4 OR 3 ###","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.8144629001617432
0.11725932359695435
0.07784739136695862
0.05855543911457062
0.05519666522741318
0.04275806248188019
0.04102539271116257
0.014089939184486866
0.01020605769008398
0.009025015868246555
0.007214683573693037
0.005976255517452955
0.004825616721063852
0.004497412126511335"
40 - DE,Welche Schritte umfasst der allgemeine Change-Management-Prozess von der Erstellung bis zur Nachbearbeitung eines Requests for Change (RfC)?,Change Management – 3 Change Management Process / 3.2 Tasks,"Der allgemeine Change-Management-Prozess umfasst folgende Schritte:

1.  Erstellung: Die formalen Prozesse des Change-Managements beginnen mit der Erstellung eines RfC in dem KISTERS-Ticket-System.
2.  Bewertung: Nachdem das Ticket erstellt wurde, wird es bewertet und geprüft. Dieser Schritt umfasst die Prüfung der Rechtmäßigkeit des Requests for Change (RfC) und die Überprüfung, ob die notwendigen Informationen und Begründungen vorliegen.
3.  Implementation: Nachdem das RfC bewertet wurde, wird es implementiert. Dies umfasst den tatsächlichen Durchführungsprozess der Änderung.
4.  Post-processing: Der letzte Schritt ist die Nachbearbeitung des RfCs. Hier werden die spezifischen technischen Änderungen (Thema) sowie eine Bewertung der Arbeitsabläufe für deren Auflösung überprüft.

Diese Schritte sind in den Dokumenten ""KISTERS_IS_ChangeManagement.pdf"" und ""KISTERS_BCM_2-BCM-Process.pdf"" detailliert beschrieben.","1.3 Roles, Responsibilities and Dependencies
5 Process Mapping
3.2 Tasks
3.2.1 Creation (*1)
3.2.4 Post-processing (*4)
3.2 Tasks
3 Change Management Process
7.1 Method, objective and result
3 Preventive Measures and Preparation for Emergencies
4.5 Execution/Implementation
8 References
3 Preventive Measures and Preparation for Emergencies
Table of contents
4.3 Preparation for carrying out the BIA","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9182566404342651
0.7182316184043884
0.6882007122039795
0.6464554071426392
0.5953409671783447
0.4615805149078369
0.32066306471824646
0.06354591995477676
0.026769330725073814
0.021648848429322243
0.017594924196600914
0.01292351447045803
0.01247360184788704
0.009711984544992447"
40 - EN,"What steps does the general change management process include, from the creation to the follow-up of a Request for Change (RfC)?",Change Management – 3 Change Management Process / 3.2 Tasks,"The general change management process includes several steps:

1.  Creation: This involves creating an RfC in the KISTERS ticket system. It can be carried out by anyone who has a valid account for the ticket system, which includes all KISTERS staff as well as authorized KISTERS clients, partners, and subcontractors. The creation of an RfC is triggered by:
    *   The Authorized Users themselves
    *   KISTERS staff contacting designated KISTERS teams or individuals (e.g., KISTERS Support, IT-Administration, Service Operation Support, owner of information/system, etc.)
    *   External 3rd parties (clients, partners, subcontractors, etc.) who contact their assigned contact persons at KISTERS
    *   Messages from automated monitoring and surveillance tools.
2.  Evaluation: This involves evaluating the RfC, including:
    *   Analyzing the requested change
    *   Verifying justification
    *   Performing a risk assessment (checking for side effects and possible consequences on information security or data protection with ISMT)
    *   Checking applicability of Service Request or Standard Change
    *   Accepting or declining the RfC.
3.  Planning: This includes:
    *   Proposing implementation/resolution
    *   Providing further information required for evaluation and implementation
    *   Setting a Due Date (for Tickets with Priority High and Highest)
4.  Fulfillment: This involves implementing the requested change, including:
    *   Deciding on need for escalation
    *   Adding all other stakeholders to the Watchers of the Ticket.
5.  Post-processing: This includes a review of the specific technical change ('subject') as well as a review of the work process for its resolution. The subject-related post-processing tasks include:
    *   Summarizing and documenting the change (cause, reason, resolution)
    *   Creating follow-up RfCs if any of the following activities are required or recommended as correction measures and linking them to this change:
        + Changes of other IT systems, software applications, services, and processes
        + Changes or creation of documentation (user or administration manuals, configuration descriptions, work instructions, training material, marketing material, etc.)
        + Changes to resolve security vulnerabilities detected during RfC resolution.
6.  Verification: This involves evaluating the relevant process parameters, such as planned vs. actual effort, proposed vs. planned vs. actual resolution, expected vs. actual side effects, unexpected security incidents, etc.

The follow-up of a Request for Change (RfC) includes:

1.  Closure: Marking the change as closed and informing the Requestor.
2.  Review and Request Further Changes: Performing a final review and requesting further changes if required.

These steps ensure that the change management process is followed consistently, from creation to follow-up, to ensure effective and efficient processing of Requests for Change (RfCs).","1.3 Roles, Responsibilities and Dependencies
3.2.4 Post-processing (*4)
3.2 Tasks
3.2.1 Creation (*1)
3.2 Tasks
5 Process Mapping
5.2.3.1 Default Assignee or TeamQ
3 Preventive Measures and Preparation for Emergencies
Table of contents
4.5 Execution/Implementation
Table of contents
4.1 Facts
3 Preventive Measures and Preparation for Emergencies
5.2 Implementation","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9650018811225891
0.9094656109809875
0.8712925910949707
0.8152654767036438
0.7765378952026367
0.6946991086006165
0.5366930365562439
0.03213247284293175
0.02371641807258129
0.020320849493145943
0.014901812188327312
0.013237536884844303
0.011979199945926666
0.008579978719353676"
41 - DE,Wie unterscheidet sich ein „Service Request“ von einem „Standard Change“?,Change Management – 3.1.1 Service Request / 3.1.2 Standard Change,"Ein Service Request ist eine formale Anfrage eines Benutzers oder Kunden, die ein bestimmtes Ergebnis erfordert, wie zum Beispiel das Zurücksetzen eines Passworts oder die Installation einer neuen Arbeitsstation. Diese Arten von Anfragen sind häufig und werden routinemäßig verarbeitet.

Ein Standard Change hingegen ist eine standardisierte Änderung an einem Service. Er wird in der Regel häufig durchgeführt und seine Implementierung ist klar beschrieben. Der Hauptunterschied zwischen den beiden besteht darin, dass ein Service Request in der Regel weniger risikobehaftet ist als ein Standard Change. Ein Standard Change kann jedoch auch weniger umfangreich sein.

Im Dokument ""KISTERS_IS_ChangeManagement.pdf"" (Abschnitt 3.1.1) wird erwähnt: „A Service Request is a formal request from a user or a customer for something to be provided, such as a request for information or advice, to reset a password, or to install a workstation for a new user. These types of requests are frequent and their processing is routine and well known, as well as documented.“

Im selben Dokument (Abschnitt 3.1.2) wird ein Standard Change definiert als „A Standard Change is a standardized change to a service. In this case, standardized means that it is carried out frequently and the implementation is clearly described.“","3.1.1 Service Request
3.1.2 Standard Change
Table of contents
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
3.1.3 Major Change
1.3 Roles, Responsibilities and Dependencies
8 References
Table of contents
5 Document history
5.2 Implementation
3.3 Substitution
### NO SPECIFIC CHANGE COMPARED TO THE BCP OF LEVELS 5, 4 OR 3 ###
2 BCM Process overview","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9092293381690979
0.4843965470790863
0.48020583391189575
0.39786455035209656
0.30914875864982605
0.07033748179674149
0.017263362184166908
0.003042078111320734
0.0005309757543727756
0.0005090730264782906
0.0005017466610297561
0.00044361449545249343
0.0004121984529774636
0.000387223728466779"
41 - EN,"How does a ""Service Request"" differ from a ""Standard Change""?",Change Management – 3.1.1 Service Request / 3.1.2 Standard Change,"According to the provided context, a Service Request and a Standard Change are two types of changes as described in the KISTERS_IS_ChangeManagement.pdf document.

A Service Request is defined in Section 3.1.1 of the document as ""a formal request from a user or a customer for something to be provided..."". It is processed without further authorization and is routine and well-known.

On the other hand, a Standard Change is described in Section 3.1.2 of the same document as ""a standardized change to a service... [that] bear known low risks for the affected business processes."" Standard Changes MAY be processed as described without further authorization.

The key differences between a Service Request and a Standard Change are:

* Purpose: A Service Request is a formal request from a user or customer, while a Standard Change is a standardized change to a service.
* Risk level: Service Requests have unknown risks, while Standard Changes bear known low risks.
* Authorization: Both types of changes MAY be processed without further authorization.

In summary, a Service Request is a formal request for something to be provided, while a Standard Change is a pre-defined and approved change that has been standardized to minimize risk.","3.1.1 Service Request
Table of contents
3.1.2 Standard Change
1.3 Roles, Responsibilities and Dependencies
3.2 Tasks
3.1.3 Major Change
3.1 Types of changes
3.5 Exercises
7.3 Assessment of BC strategies
Table 10: Overview of available BC strategies and solutions
2 BCM Process overview
4.3.4 Resource clusters
Table 7: Overview corrective measures for Risk Reduction
Result:","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.9143999218940735
0.47843971848487854
0.46312248706817627
0.4344356656074524
0.35294389724731445
0.05823344737291336
0.02101929485797882
0.0013204739661887288
0.0007603694684803486
0.0005320406053215265
0.0004757418646477163
0.00043717643711715937
0.000396219635149464
0.00036130851367488503"
42 - DE,Was ist ein „Standard Change“ und warum erfordert er keine gesonderte Freigabe?,Change Management – 3.1.2 Standard Change,"Laut Dokument KISTERS_IS_ChangeManagement.pdf, Abschnitt 3.1.2 Standard Change: Ein Standard Change ist ein standardisierter Wechsel an einem Service. In diesem Fall bedeutet standardisiert, dass es sich um häufige Änderungen handelt und deren Durchführung offensichtlich beschrieben ist. Hot Fix, Quick Fix oder Workarounds gelten als Standard Change, wenn ihre Implementierung häufig vorkommt oder/und gut beschrieben ist.

Standard Changes können nach der Beschreibung verarbeitet werden, ohne weitere Zustimmung.","3.1.2 Standard Change
3.1.3 Major Change
3.1.1 Service Request
Table of contents
3.2 Tasks
1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
8 References
9.1.8.3 Members of Situational Extensions
Table of contents
4.2 References
5 Document history
3.3 Substitution
Table of contents","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.6901546120643616
0.03852706775069237
0.03715110197663307
0.031447023153305054
0.011170023120939732
0.00361550971865654
0.0009809985058382154
0.0014161188155412674
0.0005632303655147552
0.0005010154563933611
0.0004498342168517411
0.0003463308676145971
0.0002881918044295162
0.0002678071614354849"
42 - EN,"What is a ""Standard Change"" and why does it not require separate approval?",Change Management – 3.1.2 Standard Change,"According to the document KISTERS_IS_ChangeManagement.pdf | Section: 3.1.2 Standard Change, a Standard Change is defined as:

""A Standard Change is a standardized change to a service. In this case, standardized means that it is carried out frequently and the implementation is clearly described. Hot Fix, Quick Fix or Workarounds are considered as Standard Change if their implementation is frequent and/or clearly described.""

Standard Changes ""bear known low risks for the affected business processes."" Additionally, it states: ""Standard Changes MAY be processed as described without further authorization.""","3.1.2 Standard Change
3.1.3 Major Change
3.1.1 Service Request
Table of contents
3.2 Tasks
3.1.4 Emergency Change
2 Definition of Changes
7.3 Assessment of BC strategies
1.4 Applicable legal and regulatory requirements
6.3 Hazard overview
Table of contents
7.1 Measures Required for Transfer
4.1 Facts
3.3 Substitution","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.8852539658546448
0.3510119318962097
0.14499549567699432
0.07115203887224197
0.03159793093800545
0.018758991733193398
0.017619453370571136
0.0016956499312072992
0.0011868536239489913
0.0008980808779597282
0.0005912726046517491
0.0003891793603543192
0.0003493163385428488
0.00033642511698417366"
43 - DE,Wann wird eine Änderung als „Major Change“ eingestuft und was bedeutet das für die Planung?,Change Management – 3.1.3 Major Change,"Eine Änderung wird als ""Major Change"" eingestuft, wenn sie selten durchgeführt wird, zum ersten Mal durchgeführt wird oder ein hohes oder unbekanntes Risiko für den Geschäftsbetrieb darstellt. Ihre Implementierung kann nicht detailliert im Voraus beschrieben werden und ist nicht zeitkritisch, sodass sie geplant werden kann.

Quelle: KISTERS_IS_ChangeManagement.pdf | Section: 3.1.3 Major Change","3.1.3 Major Change
3.1.4 Emergency Change
3.1.2 Standard Change
4.1.3 Document version
1.3 Roles, Responsibilities and Dependencies
Table of contents
3.2 Tasks
8 References
3.3 Substitution
5 Document history
5 Document history
3.4 Manager of Duty (MoD)
6 Document history
11 Document history","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_Documentation.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.8581362366676331
0.22145310044288635
0.15141139924526215
0.10810371488332748
0.10084918141365051
0.09883875399827957
0.08155103027820587
0.0035958332009613514
0.0029929596930742264
0.002255181549116969
0.0022492913994938135
0.0021799856331199408
0.0018308600410819054
0.0016387369250878692"
